"2014-11-23 00:28:08",undefined,"<strong>Замечание:</strong> Undefined index: shop_item_path в файле /Applications/MAMP/htdocs/cenpai/templates/template20/template.htm (строка 170)
Стек вызовов:
Файл: templates/template20/template.htm, строка 170,
Файл: modules/template/model.php, строка 86,
Файл: modules/core/page.php, строка 138,
Файл: modules/core/command/controller/default.php, строка 382,
Файл: modules/core/router/route.php, строка 190,
Файл: index.php, строка 217",2,Сенпай-кафе,http://cenpai.local/shop/602/,::1
"2014-11-23 00:28:27",undefined,"<strong>Замечание:</strong> Undefined index: shop_item_path в файле /Applications/MAMP/htdocs/cenpai/templates/template20/template.htm (строка 170)
Стек вызовов:
Файл: templates/template20/template.htm, строка 170,
Файл: modules/template/model.php, строка 86,
Файл: modules/core/page.php, строка 138,
Файл: modules/core/command/controller/default.php, строка 382,
Файл: modules/core/router/route.php, строка 190,
Файл: index.php, строка 217",2,Сенпай-кафе,http://cenpai.local/shop/602/,::1
"2014-11-23 00:28:28",undefined,"<strong>Замечание:</strong> Undefined index: shop_item_path в файле /Applications/MAMP/htdocs/cenpai/templates/template20/template.htm (строка 170)
Стек вызовов:
Файл: templates/template20/template.htm, строка 170,
Файл: modules/template/model.php, строка 86,
Файл: modules/core/page.php, строка 138,
Файл: modules/core/command/controller/default.php, строка 382,
Файл: modules/core/router/route.php, строка 190,
Файл: index.php, строка 217",2,Сенпай-кафе,http://cenpai.local/shop/602/,::1
"2014-11-23 00:28:41",undefined,"<strong>Замечание:</strong> Array to string conversion в файле /Applications/MAMP/htdocs/cenpai/templates/template20/template.htm (строка 170)
Стек вызовов:
Файл: templates/template20/template.htm, строка 170,
Файл: modules/template/model.php, строка 86,
Файл: modules/core/page.php, строка 138,
Файл: modules/core/command/controller/default.php, строка 382,
Файл: modules/core/router/route.php, строка 190,
Файл: index.php, строка 217",2,Сенпай-кафе,http://cenpai.local/shop/602/,::1
"2014-11-23 00:28:42",undefined,"<strong>Замечание:</strong> Array to string conversion в файле /Applications/MAMP/htdocs/cenpai/templates/template20/template.htm (строка 170)
Стек вызовов:
Файл: templates/template20/template.htm, строка 170,
Файл: modules/template/model.php, строка 86,
Файл: modules/core/page.php, строка 138,
Файл: modules/core/command/controller/default.php, строка 382,
Файл: modules/core/router/route.php, строка 190,
Файл: index.php, строка 217",2,Сенпай-кафе,http://cenpai.local/shop/602/,::1
"2014-11-23 02:27:04",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/payment/system/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:27:09",admin,"Доступ к модулю ""lib"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/lib/index.php?lib_dir_id=9,::1
"2014-11-23 02:27:13",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=0&shop_dir_id=,::1
"2014-11-23 02:27:32",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:27:39",admin,"Доступ к модулю ""shop"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:30:36",admin,"Доступ к модулю ""shop"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/index.php?shop_id=4&shop_group_id=0&hostcms[checked][1][0]=1,::1
"2014-11-23 02:30:40",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:30:53",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=602,::1
"2014-11-23 02:31:02",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/modification/index.php?shop_item_id=164,::1
"2014-11-23 02:31:08",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=602,::1
"2014-11-23 02:31:16",admin,"Доступ к модулю ""shop"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=602,::1
"2014-11-23 02:32:11",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:32:18",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/group/property/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:32:26",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:32:46",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/for/group/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:32:53",admin,"Доступ к модулю ""shop"" разрешен, форма ""IP-адреса"", действие ""Запретить доступ""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/for/group/index.php?hostcms[checked][1][60]=1&shop_id=4&shop_group_id=0&property_id=60&property_dir_id=0,::1
"2014-11-23 02:33:03",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:33:06",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=602,::1
"2014-11-23 02:33:08",admin,"Доступ к модулю ""shop"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4&shop_group_id=602,::1
"2014-11-23 02:33:32",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:33:36",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/group/property/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:33:40",admin,"Доступ к модулю ""shop"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Сенпай-кафе,http://cenpai.local/admin/shop/group/property/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:33:48",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:33:57",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/for/group/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:34:06",admin,"Доступ к модулю ""shop"" разрешен, форма ""Свойства товаров, доступные для текущей группы товаров"", действие ""Включить доступ всем подчиненным""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/for/group/index.php?shop_id=4&shop_group_id=0,::1
"2014-11-23 02:34:12",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/index.php?shop_id=4,::1
"2014-11-23 02:34:15",admin,"Доступ к модулю ""shop"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Сенпай-кафе,http://cenpai.local/admin/shop/item/property/index.php?shop_id=4&shop_group_id=0,::1
